Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,only_peaks,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.6451612903225806,0.5789473684210527,0.7857142857142857,0.6666666666666667,0.6449579831932772,0.3054989816700612,0.3219625521805824,0.657563025210084,kNN,True,2,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.75,0.42857142857142855,0.5454545454545454,0.6407563025210085,0.3231441048034934,0.35361797245345133,0.6554621848739496,RF,True,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7096774193548387,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6932773109243697,0.41014799154334036,0.4110317092462448,0.703781512605042,NB,True,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7741935483870968,0.8888888888888888,0.5714285714285714,0.6956521739130435,0.7226890756302522,0.5292841648590021,0.5620031593698284,0.7563025210084033,LR,True,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.703781512605042,0.34042553191489355,0.34342672232595456,0.6680672268907563,kNN,True,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.8,0.75,0.8571428571428571,0.7999999999999999,0.7321428571428571,0.6017699115044248,0.6071428571428571,0.8035714285714286,RF,True,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5333333333333333,0.5,0.21428571428571427,0.3,0.6651785714285714,0.02777777777777768,0.03340765523905305,0.5133928571428571,NB,True,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6830357142857143,0.3946188340807175,0.39551460591314075,0.6964285714285714,LR,True,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7388392857142857,0.4642857142857143,0.4642857142857143,0.7321428571428572,kNN,True,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5384615384615384,0.5,0.5185185185185186,0.671875,0.12556053811659196,0.12584555642690842,0.5625,RF,True,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8214285714285714,0.4642857142857143,0.4642857142857143,0.7321428571428572,NB,True,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.8,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.4545454545454546,0.472455591261534,0.7232142857142857,LR,True,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.7544642857142858,0.3946188340807175,0.39551460591314075,0.6964285714285714,kNN,True,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5483870967741935,0.5,0.5714285714285714,0.5333333333333333,0.6827731092436975,0.09958506224066377,0.10041928905068677,0.5504201680672269,RF,True,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6596638655462185,0.2085106382978723,0.21034886742464715,0.6029411764705883,NB,True,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.6848739495798319,0.3568464730290456,0.3598357857649609,0.680672268907563,LR,True,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.6869747899159664,0.15866388308977042,0.15899720766358738,0.5798319327731092,kNN,True,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5483870967741935,0.5,0.35714285714285715,0.41666666666666663,0.5462184873949579,0.06465517241379315,0.06709545975912316,0.5315126050420168,RF,True,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5882352941176471,0.3487394957983193,0.3487394957983193,0.6743697478991597,NB,True,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5384615384615384,0.5,0.5185185185185186,0.5756302521008403,0.14799154334038056,0.14831041055276875,0.5735294117647058,LR,True,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5454545454545454,0.42857142857142855,0.4799999999999999,0.5630252100840336,0.1370449678800858,0.1398460356054498,0.5672268907563025,kNN,True,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6451612903225806,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6323529411764706,0.2790697674418604,0.2796710598995068,0.6386554621848739,RF,True,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7419354838709677,0.75,0.6428571428571429,0.6923076923076924,0.7436974789915967,0.4723404255319149,0.4765045772272619,0.7331932773109244,NB,True,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.7352941176470588,0.4655172413793104,0.4830873102656868,0.726890756302521,LR,True,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6512605042016807,0.2085106382978723,0.21034886742464715,0.6029411764705883,kNN,True,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6495535714285714,0.2600896860986547,0.26068008117002456,0.6294642857142857,RF,True,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6517857142857143,0.2600896860986547,0.26068008117002456,0.6294642857142857,NB,True,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.65625,0.4642857142857143,0.4642857142857143,0.7321428571428572,LR,True,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5454545454545454,0.42857142857142855,0.4799999999999999,0.6316964285714286,0.11764705882352944,0.12016450333006204,0.5580357142857143,kNN,True,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5848214285714286,0.1964285714285714,0.19642857142857142,0.5982142857142857,RF,True,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5,0.4444444444444444,0.2857142857142857,0.34782608695652173,0.6339285714285714,-0.02739726027397249,-0.029160592175990215,0.48660714285714285,NB,True,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7544642857142857,0.32432432432432434,0.32732683535398854,0.6607142857142857,LR,True,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6,0.6428571428571429,0.6206896551724138,0.6183035714285714,0.2666666666666667,0.2672612419124244,0.6339285714285714,kNN,True,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.5546218487394958,0.15866388308977042,0.15899720766358738,0.5798319327731092,RF,False,1,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5384615384615384,0.5,0.5185185185185186,0.6554621848739496,0.14799154334038056,0.14831041055276875,0.5735294117647058,NB,False,1,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6451612903225806,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.7226890756302521,0.2969072164948453,0.3025210084033613,0.6512605042016807,LR,False,1,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5483870967741935,0.5,0.42857142857142855,0.4615384615384615,0.5714285714285714,0.07659574468085095,0.07727101252333977,0.5378151260504201,kNN,False,1,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7741935483870968,0.7058823529411765,0.8571428571428571,0.7741935483870968,0.8256302521008403,0.5525773195876289,0.5630252100840336,0.7815126050420168,RF,False,2,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6451612903225806,0.6,0.6428571428571429,0.6206896551724138,0.6554621848739496,0.28810020876826725,0.28870545602072445,0.6449579831932774,NB,False,2,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5625,0.6428571428571429,0.6000000000000001,0.680672268907563,0.22821576763485474,0.23012753740782382,0.615546218487395,LR,False,2,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6451612903225806,0.6,0.6428571428571429,0.6206896551724138,0.6218487394957984,0.28810020876826725,0.28870545602072445,0.6449579831932774,kNN,False,2,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5454545454545454,0.42857142857142855,0.4799999999999999,0.5777310924369748,0.1370449678800858,0.1398460356054498,0.5672268907563025,RF,False,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7352941176470589,0.34042553191489355,0.34342672232595456,0.6680672268907563,NB,False,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6774193548387096,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.6890756302521008,0.34042553191489355,0.34342672232595456,0.6680672268907563,LR,False,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6617647058823529,0.2184873949579832,0.2184873949579832,0.6092436974789917,kNN,False,3,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7666666666666667,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.7254464285714286,0.5333333333333333,0.5345224838248488,0.7678571428571428,RF,False,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5333333333333333,0.5,0.21428571428571427,0.3,0.6830357142857143,0.02777777777777768,0.03340765523905305,0.5133928571428571,NB,False,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6964285714285714,0.4642857142857143,0.4642857142857143,0.7321428571428572,LR,False,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.7589285714285714,0.40528634361233473,0.41349254254555623,0.7053571428571428,kNN,False,4,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.7522321428571429,0.3946188340807175,0.39551460591314075,0.6964285714285714,RF,False,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.8666666666666667,0.9166666666666666,0.7857142857142857,0.8461538461538461,0.8080357142857142,0.7297297297297298,0.7364853795464743,0.8616071428571428,NB,False,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7333333333333333,0.8,0.5714285714285714,0.6666666666666666,0.7142857142857144,0.4545454545454546,0.472455591261534,0.7232142857142857,LR,False,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.6674107142857142,0.1333333333333333,0.1336306209562122,0.5669642857142857,kNN,False,5,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6953781512605042,0.2184873949579832,0.2184873949579832,0.6092436974789917,RF,False,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6596638655462185,0.2085106382978723,0.21034886742464715,0.6029411764705883,NB,False,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6596638655462185,0.2184873949579832,0.2184873949579832,0.6092436974789917,LR,False,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.5966386554621849,0.23770491803278693,0.24577153748744537,0.6218487394957983,kNN,False,6,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5384615384615384,0.5,0.5185185185185186,0.5819327731092437,0.14799154334038056,0.14831041055276875,0.5735294117647058,RF,False,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6451612903225806,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.5840336134453781,0.2790697674418604,0.2796710598995068,0.6386554621848739,NB,False,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5806451612903226,0.5384615384615384,0.5,0.5185185185185186,0.5840336134453781,0.14799154334038056,0.14831041055276875,0.5735294117647058,LR,False,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5161290322580645,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.5399159663865546,0.016913319238900604,0.016949761206030714,0.5084033613445378,kNN,False,7,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.6281512605042017,0.2085106382978723,0.21034886742464715,0.6029411764705883,RF,False,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7096774193548387,0.7777777777777778,0.5,0.6086956521739131,0.7100840336134454,0.3947939262472885,0.41919907789060973,0.6911764705882353,NB,False,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7419354838709677,0.8,0.5714285714285714,0.6666666666666666,0.7394957983193278,0.4655172413793104,0.4830873102656868,0.726890756302521,LR,False,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.7096774193548387,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6953781512605042,0.41014799154334036,0.4110317092462448,0.703781512605042,kNN,False,8,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6517857142857142,0.2600896860986547,0.26068008117002456,0.6294642857142857,RF,False,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.6651785714285714,0.1333333333333333,0.1336306209562122,0.5669642857142857,NB,False,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.625,0.2600896860986547,0.26068008117002456,0.6294642857142857,LR,False,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6116071428571428,0.2600896860986547,0.26068008117002456,0.6294642857142857,kNN,False,9,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.59375,0.1333333333333333,0.1336306209562122,0.5669642857142857,RF,False,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5666666666666667,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.6428571428571428,0.10958904109589052,0.11664236870396086,0.5535714285714286,NB,False,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6696428571428571,0.1964285714285714,0.19642857142857142,0.5982142857142857,LR,False,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.6333333333333333,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.5937499999999999,0.27312775330396477,0.27865801780244004,0.6383928571428572,kNN,False,10,ovarian,RES vs NONRES,RES,cnv,dup,supervised
0.5161290322580645,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.5294117647058824,0.016913319238900604,0.016949761206030714,0.5084033613445378,RF,True,1,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.5806451612903226,0.5263157894736842,0.7142857142857143,0.6060606060606061,0.6176470588235294,0.17922606924643592,0.18888469727927498,0.592436974789916,NB,True,1,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6451612903225806,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6554621848739496,0.2969072164948453,0.3025210084033613,0.6512605042016807,LR,True,1,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.5806451612903226,0.5333333333333333,0.5714285714285714,0.5517241379310344,0.5651260504201681,0.15866388308977042,0.15899720766358738,0.5798319327731092,kNN,True,1,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6774193548387096,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.7331932773109243,0.3487394957983193,0.3487394957983193,0.6743697478991597,RF,True,2,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.4838709677419355,0.4375,0.5,0.4666666666666667,0.5210084033613445,-0.02904564315352709,-0.029288959306450306,0.4852941176470588,NB,True,2,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.5,0.2085106382978723,0.21034886742464715,0.6029411764705883,LR,True,2,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.680672268907563,0.3568464730290456,0.3598357857649609,0.680672268907563,kNN,True,2,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6774193548387096,0.625,0.7142857142857143,0.6666666666666666,0.6554621848739496,0.3568464730290456,0.3598357857649609,0.680672268907563,RF,True,3,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6129032258064516,0.5833333333333334,0.5,0.5384615384615384,0.5588235294117647,0.2085106382978723,0.21034886742464715,0.6029411764705883,NB,True,3,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.5161290322580645,0.46153846153846156,0.42857142857142855,0.4444444444444445,0.5378151260504203,0.016913319238900604,0.016949761206030714,0.5084033613445378,LR,True,3,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6451612903225806,0.5789473684210527,0.7857142857142857,0.6666666666666667,0.7331932773109243,0.3054989816700612,0.3219625521805824,0.657563025210084,kNN,True,3,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.5666666666666667,0.5384615384615384,0.5,0.5185185185185186,0.6183035714285714,0.12556053811659196,0.12584555642690842,0.5625,RF,True,4,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6830357142857143,0.3303571428571429,0.33035714285714285,0.6651785714285714,NB,True,4,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6919642857142857,0.1964285714285714,0.19642857142857142,0.5982142857142857,LR,True,4,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6666666666666666,0.7,0.5,0.5833333333333334,0.6986607142857143,0.31818181818181823,0.33071891388307384,0.65625,kNN,True,4,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6205357142857143,0.1964285714285714,0.19642857142857142,0.5982142857142857,RF,True,5,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6333333333333333,0.5882352941176471,0.7142857142857143,0.6451612903225806,0.6071428571428571,0.27312775330396477,0.27865801780244004,0.6383928571428572,NB,True,5,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6333333333333333,0.6,0.6428571428571429,0.6206896551724138,0.6205357142857142,0.2666666666666667,0.2672612419124244,0.6339285714285714,LR,True,5,ovarian,RES vs NONRES,RES,sv,inv,supervised
0.6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6383928571428571,0.1964285714285714,0.19642857142857142,0.5982142857142857,kNN,True,5,ovarian,RES vs NONRES,RES,sv,inv,supervised
