cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type,repetition,extraction_time
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,90,5.575539112
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,91,5.663220167
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,92,5.631042004
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,93,5.638000488
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,94,5.642724514
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,95,5.657570362
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,96,5.671756983
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,97,5.669648409
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,98,5.710196733
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,supervised,99,5.62048173
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,0,17.55530381
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,1,17.84866071
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,2,16.94467235
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,3,16.86686373
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,4,17.00916767
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,5,17.80322838
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,6,17.92527056
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,7,16.60033822
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,8,16.91974568
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,9,16.91070628
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,10,17.18303275
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,11,16.51671934
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,12,17.6604991
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,13,16.48582268
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,14,18.37431192
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,15,17.2520988
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,16,16.97275758
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,17,16.55503178
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,18,17.21208096
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,19,17.04683423
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,20,17.5265975
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,21,18.37076306
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,22,16.85704207
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,23,17.45784616
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,24,18.06549668
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,25,16.60745382
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,26,17.42804575
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,27,16.19748116
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,28,16.14433789
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,29,16.49119997
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,30,18.43694735
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,31,18.52051878
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,32,18.5600853
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,33,15.95169258
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,34,16.61945248
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,35,18.16682935
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,36,17.92465758
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,37,18.61296368
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,38,17.86506653
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,39,17.27999496
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,40,16.57018518
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,41,16.50438714
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,42,17.35152292
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,43,16.38603306
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,44,18.24055266
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,45,16.6125021
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,46,18.4012866
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,47,18.19837952
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,48,16.97927833
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,49,15.57984114
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,50,16.46045446
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,51,16.65195441
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,52,16.47328925
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,53,18.44508314
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,54,17.28243423
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,55,18.67552662
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,56,16.97405076
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,57,19.03488016
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,58,16.62691307
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,59,17.32099533
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,60,17.04149914
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,61,16.08714795
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,62,16.58012867
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,63,15.77405643
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,64,17.07849765
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,65,17.10014629
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,66,17.04598117
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,67,18.04237843
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,68,16.72091007
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,69,18.01442385
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,70,16.80893707
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,71,17.4034369
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,72,16.31243205
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,73,17.10430574
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,74,16.79713559
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,75,18.44919944
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,76,16.40863752
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,77,16.58990216
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,78,17.34287739
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,79,18.28163862
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,80,18.60981655
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,81,17.0430541
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,82,18.93440819
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,83,16.91348028
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,84,17.09729028
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,85,16.51623726
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,86,16.27520251
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,87,17.08245993
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,88,17.16864347
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,89,17.10211802
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,90,16.77994394
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,91,17.33910656
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,92,17.73273325
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,93,17.87505293
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,94,16.83842087
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,95,16.40242171
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,96,16.61092043
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,97,18.68262172
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,98,17.26548481
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,clustering,99,18.88971829
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,0,11.65605259
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,1,11.63833666
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,2,11.57038307
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,3,11.54243612
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,4,11.64607882
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,5,11.64881849
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,6,11.7507956
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,7,11.6670444
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,8,11.61354804
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,9,11.65131688
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,10,11.56746435
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,11,11.63815093
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,12,11.65327668
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,13,11.58957434
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,14,11.47125077
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,15,11.52279806
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,16,11.63910246
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,17,11.5630722
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,18,11.56634116
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,19,11.62345529
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,20,11.65687323
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,21,11.69895983
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,22,11.60934019
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,23,11.64803219
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,24,11.52942562
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,25,11.49674153
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,26,11.52677011
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,27,11.67240787
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,28,13.20494032
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,29,11.65727663
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,30,11.63273835
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,31,11.72593546
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,32,11.66197014
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,33,11.54877734
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,34,11.59467912
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,35,11.61730123
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,36,11.68388557
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,37,11.52677989
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,38,11.5437088
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,39,11.64518237
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,40,11.66870165
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,41,11.63079834
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,42,11.52997351
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,43,11.61932468
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,44,11.57425833
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,45,11.56742811
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,46,11.49287128
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,47,11.7325716
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,48,11.59748197
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,49,11.68520904
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,50,11.56059527
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,51,11.62759542
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,52,11.63013983
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,53,11.63087559
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,54,11.55158329
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,55,11.5508616
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,56,11.45095706
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,57,11.65741396
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,58,11.5945766
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,59,11.66271496
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,60,11.6514852
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,61,11.61278963
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,62,11.57298183
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,63,11.74054265
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,64,11.68595219
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,65,11.55009007
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,66,11.52169895
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,67,11.51155114
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,68,11.77594209
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,69,11.58589911
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,70,11.60101199
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,71,11.52291942
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,72,11.56272364
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,73,11.6631887
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,74,11.61856914
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,75,11.83776426
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,76,11.52942348
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,77,11.56167889
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,78,11.60122681
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,79,11.57797217
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,80,11.63798618
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,81,11.54322124
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,82,11.5613451
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,83,11.68251491
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,84,11.60294056
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,85,11.57100797
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,86,11.51887965
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,87,11.50441313
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,88,11.95402503
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,89,11.60270476
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,90,11.65228581
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,91,11.57008195
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,92,11.42932081
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,93,11.5974319
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,94,11.66898966
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,95,11.57837701
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,96,11.5498364
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,97,11.58733249
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,98,11.61321259
breast,"['HER2+', 'ER+ HER2-']",HER2+,sv,dup,quantile,99,11.67333317
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,0,2.28666544
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,1,2.213424206
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,2,2.237982273
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,3,2.265870333
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,4,2.203682184
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,5,2.275397778
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,6,2.215429068
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,7,2.234218836
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,8,2.293067932
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,9,2.254798889
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,10,2.248082161
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,11,2.236706257
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,12,2.239332676
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,13,2.298278093
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,14,2.277543783
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,15,2.233762026
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,16,2.256681681
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,17,2.287436962
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,18,2.284373999
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,19,2.235806942
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,20,2.232952356
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,21,2.265465498
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,22,2.26669383
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,23,2.292848587
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,24,2.252140045
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,25,2.214946508
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,26,2.24730587
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,27,2.262677908
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,28,2.232946873
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,29,2.239561558
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,30,2.26572752
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,31,2.247345448
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,32,2.245791435
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,33,2.244385481
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,34,2.207596064
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,35,2.257230282
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,36,2.237340212
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,37,2.231714725
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,38,2.274481773
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,39,2.276064396
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,40,2.27686286
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,41,2.277024508
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,42,2.288583517
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,43,2.241366148
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,44,2.279382467
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,45,2.235185146
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,46,2.288971424
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,47,2.188914061
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,48,2.267894745
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,49,2.369132757
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,50,2.334926605
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,51,2.226402521
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,52,2.248370171
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,53,2.314887524
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,54,2.259781122
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,55,2.279036999
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,56,2.276726961
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,57,2.304840565
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,58,2.300656796
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,59,2.295943975
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,60,2.255216599
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,61,2.263815165
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,62,2.29703021
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,63,2.284329653
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,64,2.229260921
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,65,2.271596432
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,66,2.24937892
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,67,2.297207355
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,68,2.270677805
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,69,2.22252059
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,70,2.2916646
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,71,2.308260441
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,72,2.250649214
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,73,2.276134729
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,74,2.257032156
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,75,2.25890851
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,76,2.271250725
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,77,2.238898039
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,78,2.285338402
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,79,2.218189478
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,80,2.274190426
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,81,2.250385284
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,82,2.272337437
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,83,2.249500751
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,84,2.261904478
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,85,2.243115425
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,86,2.212190151
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,87,2.267911673
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,88,2.227107048
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,89,2.280002117
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,90,2.261959553
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,91,2.260752201
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,92,2.234306574
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,93,2.236515999
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,94,2.263446569
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,95,2.238419294
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,96,2.264727116
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,97,2.24014163
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,98,2.236649275
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,supervised,99,2.282873392
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,0,5.726120234
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,1,5.952149868
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,2,5.622894764
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,3,5.668782711
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,4,5.569620848
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,5,5.877268076
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,6,5.40766263
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,7,5.555000782
breast,"['HER2+', 'TNBC']",HER2+,cnv,del,clustering,8,5.849616528
