Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,fracs_counts,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.6666666666666666,1.0,0.25,0.4,0.55,0.2702702702702702,0.3952847075210474,0.625,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.8888888888888888,1.0,0.75,0.8571428571428571,0.925,0.7692307692307692,0.7905694150420948,0.875,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.625,0.25,0.2581988897471611,0.625,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,1.0,0.5,0.6666666666666666,0.75,0.5,0.5773502691896258,0.75,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,1.0,0.25,0.4,0.6875,0.25,0.3779644730092272,0.625,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.25,0.3333333333333333,0.6875,0.0,0.0,0.5,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.8125,0.5,0.5,0.75,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,1.0,0.25,0.4,0.8125,0.25,0.3779644730092272,0.625,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.875,1.0,0.75,0.8571428571428571,1.0,0.75,0.7745966692414834,0.875,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.84375,0.5,0.5,0.75,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.25,0.3333333333333333,0.28571428571428575,0.3333333333333333,-0.25,-0.2581988897471611,0.3666666666666667,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.06666666666666665,-0.75,-0.7745966692414834,0.1,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.6,0.2,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.25,0.3333333333333333,0.28571428571428575,0.23333333333333334,-0.25,-0.2581988897471611,0.3666666666666667,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.425,0.052631578947368474,0.05976143046671968,0.525,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.35,0.052631578947368474,0.05976143046671968,0.525,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.0,0.0,0.0,0.44999999999999996,-0.21621621621621623,-0.31622776601683794,0.4,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,1.0,0.25,0.4,0.75,0.2702702702702702,0.3952847075210474,0.625,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.75,0.6,0.7000000000000001,0.1428571428571429,0.15811388300841897,0.575,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.7777777777777778,1.0,0.5,0.6666666666666666,0.9500000000000001,0.5263157894736843,0.5976143046671968,0.75,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.7777777777777778,0.75,0.75,0.75,0.8,0.55,0.55,0.775,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.75,0.6,0.775,0.1428571428571429,0.15811388300841897,0.575,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.875,0.5,0.5,0.75,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.0,0.0,0.0,0.875,0.0,0.0,0.5,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,1.0,0.5,0.6666666666666666,1.0,0.5,0.5773502691896258,0.75,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.875,1.0,0.75,0.8571428571428571,0.90625,0.75,0.7745966692414834,0.875,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.1875,-0.75,-0.7745966692414834,0.125,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.1875,-0.75,-0.7745966692414834,0.125,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.25,0.3333333333333333,0.375,0.0,0.0,0.5,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.4,0.5,0.4444444444444445,0.3125,-0.25,-0.2581988897471611,0.375,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,0.5,0.6666666666666666,0.5714285714285715,0.7333333333333333,0.25,0.2581988897471611,0.6333333333333333,RF,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,NB,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.4666666666666667,0.4666666666666667,0.7333333333333334,LR,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.4,0.6666666666666666,0.5,0.7333333333333333,0.05882352941176472,0.06666666666666667,0.5333333333333333,kNN,"{'include_counts': True, 'include_fracs': False, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.25,0.25,0.25,0.30000000000000004,-0.34999999999999987,-0.35,0.325,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.2222222222222222,0.0,0.0,0.0,0.24999999999999997,-0.6153846153846154,-0.6324555320336759,0.2,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.2222222222222222,0.0,0.0,0.0,0.4,-0.6153846153846154,-0.6324555320336759,0.2,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.25,0.25,0.25,0.3,-0.34999999999999987,-0.35,0.325,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.65,0.3076923076923076,0.31622776601683794,0.65,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.3333333333333333,0.5,0.4,0.3,-0.2857142857142856,-0.31622776601683794,0.35,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.24999999999999997,-0.15384615384615397,-0.15811388300841897,0.425,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,0.6,0.75,0.6666666666666665,0.6,0.3414634146341463,0.35,0.675,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,1.0,0.5,0.6666666666666666,0.5625,0.5,0.5773502691896258,0.75,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.25,0.3333333333333333,0.5625,0.0,0.0,0.5,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,1.0,0.25,0.4,0.75,0.25,0.3779644730092272,0.625,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.09375,-0.75,-0.7745966692414834,0.125,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.625,0.5,0.5,0.75,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.0,0.0,0.0,0.0625,-0.5,-0.5773502691896258,0.25,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.25,-0.25,-0.2581988897471611,0.375,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.25,0.3333333333333333,0.28571428571428575,0.26666666666666666,-0.25,-0.2581988897471611,0.3666666666666667,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.0,0.0,0.0,0.26666666666666666,-0.6000000000000001,-0.6,0.2,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.4666666666666667,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2666666666666666,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.15384615384615397,-0.15811388300841897,0.425,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.2222222222222222,0.2,0.25,0.22222222222222224,0.09999999999999998,-0.5365853658536586,-0.55,0.225,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.1111111111111111,0.0,0.0,0.0,0.19999999999999996,-0.7999999999999998,-0.8,0.1,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.25,0.25,0.25,0.275,-0.34999999999999987,-0.35,0.325,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,0.6,0.75,0.6666666666666665,0.8,0.3414634146341463,0.35,0.675,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.6,0.3076923076923076,0.31622776601683794,0.65,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.6666666666666666,1.0,0.25,0.4,0.75,0.2702702702702702,0.3952847075210474,0.625,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.42500000000000004,0.052631578947368474,0.05976143046671968,0.525,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",7,lung,RES vs NONRES,RES,cnv,del,clustering
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.4375,-0.25,-0.2581988897471611,0.375,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.5,0.5,0.625,0.0,0.0,0.5,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,0.6666666666666666,0.5,0.5714285714285715,0.5625,0.25,0.2581988897471611,0.625,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",8,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.5,0.25,0.3333333333333333,0.4375,0.0,0.0,0.5,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.25,0.25,0.25,0.1875,-0.5,-0.5,0.25,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.3125,-0.25,-0.2581988897471611,0.375,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.25,-0.25,-0.2581988897471611,0.375,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",9,lung,RES vs NONRES,RES,cnv,del,clustering
0.875,0.75,1.0,0.8571428571428571,0.9333333333333333,0.75,0.7745966692414834,0.9,RF,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6,-0.06666666666666665,-0.06666666666666667,0.4666666666666667,NB,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.875,0.75,1.0,0.8571428571428571,0.8,0.75,0.7745966692414834,0.9,LR,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.6333333333333333,-0.11111111111111116,-0.14907119849998599,0.43333333333333335,kNN,"{'include_counts': False, 'include_fracs': True, 'include_total': True}",10,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.4,0.5,0.4444444444444445,0.45,-0.09756097560975618,-0.1,0.45,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.2222222222222222,0.0,0.0,0.0,0.3,-0.6153846153846154,-0.6324555320336759,0.2,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.0,0.0,0.0,0.35,-0.42105263157894735,-0.47809144373375745,0.3,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.25,0.25,0.25,0.32499999999999996,-0.34999999999999987,-0.35,0.325,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",1,lung,RES vs NONRES,RES,cnv,del,clustering
0.7777777777777778,1.0,0.5,0.6666666666666666,0.6749999999999999,0.5263157894736843,0.5976143046671968,0.75,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.25,0.25,0.25,0.3,-0.34999999999999987,-0.35,0.325,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.5555555555555556,0.5,0.25,0.3333333333333333,0.6,0.052631578947368474,0.05976143046671968,0.525,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.7777777777777778,0.75,0.75,0.75,0.675,0.55,0.55,0.775,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",2,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.3333333333333333,0.25,0.28571428571428575,0.5,-0.25,-0.2581988897471611,0.375,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,1.0,0.5,0.6666666666666666,0.75,0.5,0.5773502691896258,0.75,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,1.0,0.25,0.4,0.625,0.25,0.3779644730092272,0.625,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.21875,-0.75,-0.7745966692414834,0.125,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",3,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.8125,0.5,0.5,0.75,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.625,1.0,0.25,0.4,0.5,0.25,0.3779644730092272,0.625,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.8125,0.5,0.5,0.75,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.75,0.75,0.75,0.75,0.71875,0.5,0.5,0.75,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",4,lung,RES vs NONRES,RES,cnv,del,clustering
0.375,0.25,0.3333333333333333,0.28571428571428575,0.23333333333333334,-0.25,-0.2581988897471611,0.3666666666666667,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.125,0.0,0.0,0.0,0.06666666666666665,-0.75,-0.7745966692414834,0.1,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.2,0.3333333333333333,0.25,0.13333333333333333,-0.41176470588235303,-0.4666666666666667,0.26666666666666666,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.25,0.2,0.3333333333333333,0.25,0.19999999999999998,-0.41176470588235303,-0.4666666666666667,0.26666666666666666,kNN,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",5,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.525,-0.15384615384615397,-0.15811388300841897,0.425,RF,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.4444444444444444,0.3333333333333333,0.25,0.28571428571428575,0.19999999999999998,-0.15384615384615397,-0.15811388300841897,0.425,NB,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
0.3333333333333333,0.0,0.0,0.0,0.24999999999999997,-0.42105263157894735,-0.47809144373375745,0.3,LR,"{'include_counts': True, 'include_fracs': True, 'include_total': True}",6,lung,RES vs NONRES,RES,cnv,del,clustering
